OrderID,OrderDate,CustomerID,CustomerName,Region,City,ProductCategory,ProductName,Quantity,UnitPrice,Discount,Sales,Cost,Profit,SalesPerson
206,2024-04-22,CUST1048,Meena,West,Coimbatore,Furniture,Chair,5,49697,0.1,223636.5,190966.5,32670.0,Manoj
207,2024-12-03,CUST1233,Bhuvana,West,Coimbatore,Sports,Cricket Bat,6,35807,0.12,189060.96,153324.81,35736.15,Suresh
208,2023-09-25,CUST1217,Suresh,East,Hyderabad,Clothing,T-Shirt,10,35530,0.0,355300.0,250100.78,105199.22,Arjun
209,2024-06-22,CUST1495,Bhuvana,West,Coimbatore,Furniture,Bed,2,46631,0.05,88598.9,79030.54,9568.36,Suresh
210,2024-06-30,CUST1197,Divya,North,Hyderabad,Electronics,Smartwatch,5,20133,0.06,94625.1,68071.87,26553.23,Rekha
211,2023-02-21,CUST1036,Vimal,South,Hyderabad,Grocery,Biscuits,3,46167,0.05,131575.95,113068.18,18507.77,Rekha
212,2023-11-23,CUST1166,Ramya,West,Chennai,Clothing,Shirt,4,56430,0.02,221205.6,162884.75,58320.85,Arjun
213,2024-02-15,CUST1130,Divya,South,Chennai,Electronics,Laptop,8,49281,0.15,335110.8,282333.1,52777.7,Rekha
214,2023-03-30,CUST1296,Karthik,East,Mumbai,Grocery,Rice Bag,9,17077,0.11,136786.77,111826.22,24960.55,Arjun
215,2023-07-02,CUST1491,Bhuvana,North,Delhi,Grocery,Biscuits,8,40981,0.05,311455.6,245239.34,66216.26,Naveen
216,2024-08-17,CUST1352,Saranya,North,Coimbatore,Grocery,Snacks Pack,2,55062,0.03,106820.28,79870.36,26949.92,Rekha
217,2024-05-22,CUST1306,Suresh,South,Bangalore,Electronics,Headphones,5,5527,0.01,27358.65,19342.69,8015.96,Deepa
218,2023-07-04,CUST1439,Ramya,East,Chennai,Furniture,Bed,10,27294,0.02,267481.2,211162.11,56319.09,Naveen
219,2023-11-17,CUST1394,Saranya,East,Coimbatore,Grocery,Soft Drink,9,18296,0.01,163017.36,130451.91,32565.45,Suresh
220,2024-07-30,CUST1288,Anitha,South,Delhi,Electronics,Laptop,3,35708,0.1,96411.6,84917.31,11494.29,Naveen
221,2024-08-22,CUST1189,Divya,North,Coimbatore,Grocery,Cooking Oil,3,44503,0.04,128168.64,112855.26,15313.38,Kavitha
222,2023-07-20,CUST1122,Vimal,East,Hyderabad,Furniture,Bed,3,37690,0.03,109677.9,78369.29,31308.61,Kavitha
223,2023-09-30,CUST1158,Anitha,North,Hyderabad,Electronics,Smartwatch,10,34334,0.11,305572.6,253395.64,52176.96,Deepa
224,2023-09-01,CUST1193,Suresh,East,Coimbatore,Sports,Dumbbells,2,35678,0.01,70642.44,51643.89,18998.55,Naveen
225,2023-09-04,CUST1055,Vimal,South,Delhi,Grocery,Rice Bag,1,3080,0.08,2833.6,2439.41,394.19,Rekha
226,2024-07-20,CUST1343,Bhuvana,West,Hyderabad,Sports,Tennis Racket,8,39088,0.15,265798.4,190520.95,75277.45,Manoj
227,2023-03-09,CUST1418,Divya,South,Mumbai,Furniture,Chair,2,18901,0.09,34399.82,28197.31,6202.51,Naveen
228,2024-08-29,CUST1051,Priya,North,Delhi,Electronics,Headphones,8,12233,0.02,95906.72,73417.42,22489.3,Suresh
229,2023-09-14,CUST1107,Priya,South,Delhi,Electronics,Smartwatch,4,34178,0.15,116205.2,104462.24,11742.96,Arjun
230,2024-07-30,CUST1284,Suresh,South,Mumbai,Electronics,Smartwatch,9,47614,0.14,368532.36,322067.71,46464.65,Naveen
231,2024-01-03,CUST1289,Suresh,East,Bangalore,Grocery,Biscuits,3,39402,0.02,115841.88,87279.46,28562.42,Deepa
232,2024-03-09,CUST1066,Kiran,South,Hyderabad,Clothing,Shirt,2,2561,0.1,4609.8,3402.02,1207.78,Arjun
233,2023-11-13,CUST1476,Vijay,West,Hyderabad,Furniture,Cupboard,9,929,0.09,7608.51,6518.42,1090.09,Naveen
234,2023-06-24,CUST1141,Kiran,South,Kolkata,Furniture,Table,6,59110,0.08,326287.2,271863.36,54423.84,Suresh
235,2024-09-11,CUST1423,Ramya,South,Coimbatore,Furniture,Chair,5,16752,0.07,77896.8,55725.19,22171.61,Rekha
236,2023-08-08,CUST1290,Bhuvana,North,Delhi,Sports,Cricket Bat,5,10986,0.07,51084.9,45299.78,5785.12,Suresh
237,2024-04-19,CUST1468,Ramya,East,Delhi,Furniture,Chair,7,13567,0.04,91170.24,65763.53,25406.71,Manoj
238,2024-05-10,CUST1124,Arul,West,Hyderabad,Electronics,Laptop,3,56982,0.0,170946.0,136933.41,34012.59,Rekha
239,2023-05-18,CUST1340,Suresh,East,Kolkata,Electronics,Mobile,6,39837,0.01,236631.78,179241.23,57390.55,Kavitha
240,2023-01-14,CUST1273,Divya,West,Bangalore,Electronics,Laptop,6,34102,0.03,198473.64,165543.49,32930.15,Deepa
241,2024-09-04,CUST1053,Bhuvana,North,Pune,Electronics,Tablet,3,25041,0.02,73620.54,62429.81,11190.73,Deepa
242,2024-02-15,CUST1015,Karthik,West,Hyderabad,Electronics,Laptop,6,45582,0.04,262552.32,205799.36,56752.96,Manoj
243,2024-11-07,CUST1332,Bhuvana,North,Delhi,Sports,Tennis Racket,1,43997,0.01,43557.03,33950.25,9606.78,Kavitha
244,2023-03-19,CUST1082,Ravi,East,Chennai,Sports,Cricket Bat,2,57136,0.03,110843.84,82104.67,28739.17,Kavitha
245,2024-02-16,CUST1091,Divya,North,Chennai,Clothing,Jeans,1,7177,0.11,6387.53,4962.81,1424.72,Kavitha
246,2024-08-09,CUST1128,Ramya,West,Hyderabad,Grocery,Rice Bag,6,1532,0.07,8548.56,6634.85,1913.71,Suresh
247,2023-10-11,CUST1095,Ravi,South,Kolkata,Grocery,Rice Bag,7,30206,0.01,209327.58,177152.29,32175.29,Deepa
248,2023-11-12,CUST1497,Suresh,North,Hyderabad,Grocery,Soft Drink,9,46400,0.01,413424.0,300220.84,113203.16,Rekha
249,2023-04-20,CUST1307,Meena,North,Mumbai,Electronics,Smartwatch,7,21577,0.04,144997.44,125644.22,19353.22,Deepa
250,2024-06-10,CUST1406,Vimal,West,Chennai,Grocery,Snacks Pack,7,45743,0.01,316998.99,282331.27,34667.72,Arjun
251,2024-06-30,CUST1302,Anitha,East,Mumbai,Grocery,Biscuits,2,33424,0.09,60831.68,50764.12,10067.56,Naveen
252,2023-02-07,CUST1220,Arul,East,Pune,Clothing,T-Shirt,1,12025,0.09,10942.75,8987.65,1955.1,Arjun
253,2023-11-18,CUST1390,Anitha,North,Hyderabad,Sports,Dumbbells,6,8992,0.05,51254.4,38729.54,12524.86,Manoj
254,2023-06-30,CUST1056,Ramesh,South,Delhi,Grocery,Snacks Pack,3,42147,0.06,118854.54,99035.48,19819.06,Manoj
255,2023-06-24,CUST1277,Arul,North,Bangalore,Furniture,Bed,5,29255,0.03,141886.75,107984.42,33902.33,Suresh
256,2024-11-16,CUST1264,Ramya,East,Coimbatore,Clothing,Jeans,7,33090,0.12,203834.4,152129.86,51704.54,Deepa
257,2023-09-07,CUST1272,Meena,East,Mumbai,Clothing,Shirt,10,33173,0.11,295239.7,223178.97,72060.73,Arjun
258,2024-07-25,CUST1034,Ravi,East,Pune,Electronics,Laptop,6,14443,0.01,85791.42,69876.45,15914.97,Arjun
259,2023-02-02,CUST1309,Kiran,East,Delhi,Electronics,Smartwatch,7,45765,0.12,281912.4,253003.24,28909.16,Suresh
260,2024-02-29,CUST1364,Karthik,East,Mumbai,Furniture,Bed,3,53642,0.04,154488.96,123659.52,30829.44,Manoj
261,2024-11-22,CUST1238,Anitha,North,Bangalore,Sports,Football,8,14506,0.12,102122.24,91367.09,10755.15,Suresh
262,2023-06-11,CUST1120,Arul,North,Chennai,Furniture,Chair,2,33556,0.14,57716.32,51550.02,6166.3,Deepa
263,2023-06-16,CUST1046,Ravi,West,Hyderabad,Electronics,Mobile,1,21292,0.02,20866.16,17164.82,3701.34,Manoj
264,2023-12-07,CUST1171,Karthik,South,Bangalore,Grocery,Cooking Oil,8,22475,0.07,167214.0,129100.66,38113.34,Rekha
265,2023-05-28,CUST1389,Ravi,West,Pune,Grocery,Biscuits,4,34296,0.07,127581.12,114344.76,13236.36,Deepa
266,2023-11-29,CUST1245,Anitha,West,Delhi,Sports,Dumbbells,2,11928,0.08,21947.52,17426.19,4521.33,Naveen
267,2023-09-26,CUST1100,Anitha,West,Coimbatore,Grocery,Rice Bag,1,2507,0.05,2381.65,1958.6,423.05,Rekha
268,2023-12-20,CUST1363,Saranya,West,Mumbai,Furniture,Chair,2,2482,0.11,4417.96,3823.69,594.27,Suresh
269,2023-11-11,CUST1485,Arul,East,Mumbai,Sports,Football,8,18226,0.04,139975.68,110181.83,29793.85,Rekha
270,2024-02-11,CUST1105,Kiran,North,Chennai,Sports,Football,6,24827,0.1,134065.8,112383.46,21682.34,Suresh
271,2024-01-14,CUST1441,Meena,South,Hyderabad,Grocery,Soft Drink,4,59135,0.11,210520.6,159525.02,50995.58,Manoj
272,2024-04-26,CUST1339,Ravi,North,Chennai,Electronics,Smartwatch,2,41379,0.03,80275.26,64520.84,15754.42,Deepa
273,2024-04-07,CUST1455,Ramesh,South,Chennai,Furniture,Cupboard,6,5471,0.11,29215.14,24837.42,4377.72,Kavitha
274,2023-10-27,CUST1123,Vimal,East,Chennai,Electronics,Smartwatch,9,48089,0.06,406832.94,289365.03,117467.91,Rekha
275,2023-04-23,CUST1255,Vijay,East,Hyderabad,Clothing,Dress,2,56786,0.02,111300.56,98333.9,12966.66,Rekha
276,2024-06-01,CUST1117,Suresh,North,Coimbatore,Sports,Football,6,31487,0.03,183254.34,161331.9,21922.44,Rekha
277,2023-08-13,CUST1445,Vimal,South,Pune,Clothing,T-Shirt,3,33127,0.08,91430.52,67472.91,23957.61,Deepa
278,2024-10-22,CUST1421,Arul,West,Kolkata,Furniture,Bed,9,23482,0.14,181750.68,135545.44,46205.24,Suresh
279,2024-08-23,CUST1309,Meena,North,Hyderabad,Electronics,Headphones,4,49630,0.08,182638.4,137892.36,44746.04,Manoj
280,2023-12-24,CUST1165,Vijay,East,Coimbatore,Grocery,Snacks Pack,10,24468,0.11,217765.2,153293.12,64472.08,Naveen
281,2024-05-12,CUST1452,Vijay,South,Bangalore,Electronics,Tablet,8,22426,0.13,156084.96,122774.84,33310.12,Manoj
282,2023-06-22,CUST1440,Ramesh,North,Delhi,Clothing,Jeans,8,29619,0.1,213256.8,174804.09,38452.71,Kavitha
283,2024-08-05,CUST1108,Karthik,West,Hyderabad,Furniture,Sofa,1,40401,0.15,34340.85,25816.87,8523.98,Rekha
284,2023-08-13,CUST1266,Priya,West,Hyderabad,Clothing,Dress,10,42127,0.01,417057.3,327251.49,89805.81,Arjun
285,2024-02-23,CUST1177,Saranya,West,Delhi,Clothing,Jacket,1,18298,0.09,16651.18,13831.47,2819.71,Arjun
286,2024-02-26,CUST1075,Vimal,West,Hyderabad,Sports,Football,6,44251,0.06,249575.64,203710.46,45865.18,Rekha
287,2023-12-06,CUST1312,Meena,East,Chennai,Clothing,Shirt,5,6110,0.04,29328.0,24262.39,5065.61,Arjun
288,2023-12-17,CUST1183,Ravi,North,Kolkata,Sports,Football,1,57932,0.1,52138.8,37322.87,14815.93,Suresh
289,2023-09-29,CUST1472,Arul,South,Coimbatore,Electronics,Laptop,5,23791,0.1,107059.5,84745.65,22313.85,Kavitha
290,2024-11-06,CUST1343,Ramya,North,Chennai,Furniture,Bed,6,18709,0.07,104396.22,83919.16,20477.06,Deepa
291,2024-04-11,CUST1340,Ravi,North,Chennai,Furniture,Sofa,5,5907,0.07,27467.55,24216.55,3251.0,Manoj
292,2024-01-09,CUST1305,Priya,East,Pune,Clothing,Jacket,6,43367,0.09,236783.82,172068.88,64714.94,Kavitha
293,2023-03-17,CUST1475,Ravi,North,Mumbai,Grocery,Rice Bag,9,41041,0.09,336125.79,249108.25,87017.54,Deepa
294,2024-12-08,CUST1318,Arul,North,Coimbatore,Electronics,Tablet,1,30891,0.05,29346.45,20670.14,8676.31,Rekha
295,2024-03-07,CUST1015,Saranya,West,Delhi,Furniture,Bed,1,14425,0.01,14280.75,10258.78,4021.97,Manoj
296,2024-07-16,CUST1117,Divya,North,Kolkata,Grocery,Rice Bag,3,39987,0.14,103166.46,75469.17,27697.29,Naveen
297,2024-10-07,CUST1496,Bhuvana,North,Chennai,Electronics,Tablet,2,45018,0.13,78331.32,69460.15,8871.17,Manoj
298,2023-02-19,CUST1063,Bhuvana,East,Mumbai,Sports,Dumbbells,4,43100,0.11,153436.0,134274.98,19161.02,Naveen
299,2023-02-02,CUST1272,Anitha,South,Bangalore,Clothing,T-Shirt,7,51068,0.08,328877.92,255381.33,73496.59,Kavitha
300,2023-08-30,CUST1470,Kiran,North,Pune,Furniture,Chair,8,3296,0.01,26104.32,22922.16,3182.16,Deepa
301,2024-10-07,CUST1350,Ramya,East,Coimbatore,Grocery,Snacks Pack,7,33164,0.08,213576.16,149905.31,63670.85,Rekha
302,2024-03-18,CUST1142,Anitha,South,Chennai,Clothing,Shirt,10,55776,0.13,485251.2,392783.12,92468.08,Rekha
303,2023-03-27,CUST1107,Saranya,East,Delhi,Clothing,Jeans,8,14601,0.14,100454.88,83973.69,16481.19,Kavitha
304,2023-04-28,CUST1401,Ramesh,North,Coimbatore,Sports,Tennis Racket,4,30292,0.06,113897.92,96513.48,17384.44,Kavitha
305,2024-09-05,CUST1044,Kiran,West,Mumbai,Sports,Yoga Mat,4,16252,0.12,57207.04,48375.13,8831.91,Arjun
306,2024-02-09,CUST1029,Vijay,West,Bangalore,Sports,Football,7,45912,0.11,286031.76,248526.12,37505.64,Rekha
307,2024-01-27,CUST1403,Vimal,West,Mumbai,Electronics,Tablet,1,23255,0.04,22324.8,18036.15,4288.65,Rekha
308,2023-04-08,CUST1141,Bhuvana,South,Kolkata,Electronics,Tablet,8,34106,0.03,264662.56,203100.62,61561.94,Rekha
309,2023-06-22,CUST1139,Vijay,South,Pune,Furniture,Cupboard,8,17979,0.1,129448.8,108817.08,20631.72,Manoj
310,2023-04-26,CUST1310,Priya,North,Pune,Clothing,Jeans,7,29762,0.02,204167.32,179913.18,24254.14,Naveen
311,2023-05-09,CUST1254,Saranya,West,Pune,Furniture,Table,9,16958,0.02,149569.56,132587.99,16981.57,Kavitha
312,2023-06-25,CUST1462,Bhuvana,South,Pune,Electronics,Smartwatch,2,5810,0.1,10458.0,7549.85,2908.15,Deepa
313,2023-10-22,CUST1065,Saranya,North,Mumbai,Electronics,Tablet,7,41778,0.07,271974.78,220519.68,51455.1,Rekha
314,2024-04-12,CUST1064,Priya,South,Coimbatore,Furniture,Bed,3,17344,0.07,48389.76,35877.61,12512.15,Suresh
315,2024-11-24,CUST1161,Bhuvana,West,Hyderabad,Electronics,Tablet,2,48494,0.04,93108.48,67761.77,25346.71,Manoj
316,2023-11-26,CUST1003,Saranya,South,Delhi,Sports,Cricket Bat,5,42178,0.0,210890.0,171978.2,38911.8,Rekha
317,2023-08-27,CUST1109,Arul,East,Kolkata,Grocery,Cooking Oil,3,55001,0.14,141902.58,108033.03,33869.55,Naveen
318,2023-03-01,CUST1048,Vimal,West,Pune,Furniture,Chair,8,48699,0.06,366216.48,260641.29,105575.19,Naveen
319,2023-07-03,CUST1473,Vimal,South,Bangalore,Clothing,Jacket,5,17566,0.06,82560.2,60001.11,22559.09,Rekha
320,2023-12-01,CUST1455,Vimal,East,Delhi,Sports,Football,9,15758,0.02,138985.56,113025.86,25959.7,Naveen
321,2023-11-08,CUST1116,Ravi,East,Chennai,Grocery,Snacks Pack,1,28871,0.0,28871.0,24205.38,4665.62,Naveen
322,2024-05-26,CUST1054,Vijay,North,Kolkata,Grocery,Soft Drink,6,3423,0.03,19921.86,15810.89,4110.97,Suresh
323,2023-09-17,CUST1037,Ramya,West,Kolkata,Electronics,Headphones,8,57307,0.05,435533.2,315199.23,120333.97,Kavitha
324,2024-02-15,CUST1073,Ramesh,West,Hyderabad,Electronics,Laptop,10,15192,0.03,147362.4,114075.12,33287.28,Manoj
325,2023-04-18,CUST1223,Karthik,South,Pune,Grocery,Snacks Pack,3,8683,0.06,24486.06,19112.08,5373.98,Naveen
326,2023-07-03,CUST1488,Vimal,East,Kolkata,Sports,Cricket Bat,10,56562,0.01,559963.8,440756.45,119207.35,Arjun
327,2023-06-26,CUST1466,Ramya,North,Chennai,Sports,Football,6,48114,0.11,256928.76,224460.81,32467.95,Kavitha
328,2024-05-21,CUST1116,Priya,South,Coimbatore,Sports,Tennis Racket,8,12345,0.01,97772.4,77173.1,20599.3,Kavitha
329,2024-03-28,CUST1106,Karthik,North,Bangalore,Sports,Yoga Mat,7,40198,0.12,247619.68,185242.18,62377.5,Suresh
330,2024-11-15,CUST1169,Karthik,North,Mumbai,Clothing,Shirt,1,53246,0.04,51116.16,36884.67,14231.49,Rekha
331,2024-11-01,CUST1472,Bhuvana,North,Bangalore,Clothing,Jeans,7,31903,0.1,200988.9,167490.11,33498.79,Arjun
332,2023-09-04,CUST1295,Saranya,West,Hyderabad,Furniture,Sofa,6,40447,0.01,240255.18,202440.26,37814.92,Deepa
333,2024-03-21,CUST1027,Divya,East,Mumbai,Clothing,Dress,2,57029,0.12,100371.04,83337.55,17033.49,Suresh
334,2023-09-25,CUST1165,Meena,East,Delhi,Furniture,Chair,9,29815,0.1,241501.5,173051.77,68449.73,Deepa
335,2023-09-08,CUST1243,Kiran,East,Hyderabad,Clothing,Jacket,2,27526,0.09,50097.32,40377.72,9719.6,Rekha
336,2023-07-09,CUST1069,Ramesh,East,Bangalore,Electronics,Mobile,3,20684,0.01,61431.48,52278.11,9153.37,Suresh
337,2023-11-04,CUST1125,Ramya,North,Pune,Clothing,T-Shirt,4,36898,0.05,140212.4,111604.34,28608.06,Kavitha
338,2024-05-29,CUST1444,Suresh,North,Hyderabad,Grocery,Rice Bag,5,43846,0.02,214845.4,162467.14,52378.26,Kavitha
339,2024-12-19,CUST1182,Bhuvana,North,Delhi,Electronics,Headphones,5,34585,0.15,146986.25,106575.38,40410.87,Rekha
340,2023-04-29,CUST1375,Vijay,East,Chennai,Grocery,Snacks Pack,9,53966,0.0,485694.0,341035.99,144658.01,Suresh
341,2023-10-22,CUST1395,Ramya,East,Coimbatore,Clothing,Jeans,7,39767,0.03,270017.93,216262.15,53755.78,Manoj
342,2024-03-16,CUST1045,Kiran,South,Mumbai,Electronics,Tablet,7,36980,0.08,238151.2,199555.35,38595.85,Arjun
343,2023-10-12,CUST1095,Meena,West,Kolkata,Clothing,T-Shirt,4,6418,0.01,25415.28,19892.65,5522.63,Kavitha
344,2024-04-02,CUST1068,Divya,West,Hyderabad,Grocery,Cooking Oil,1,37849,0.01,37470.51,27167.86,10302.65,Arjun
345,2023-03-28,CUST1331,Priya,North,Mumbai,Electronics,Laptop,10,32785,0.1,295065.0,216738.42,78326.58,Rekha
346,2023-02-02,CUST1309,Suresh,West,Delhi,Electronics,Mobile,1,20655,0.11,18382.95,15813.06,2569.89,Deepa
347,2023-12-02,CUST1094,Ramesh,West,Delhi,Sports,Football,7,14942,0.03,101456.18,81852.98,19603.2,Deepa
348,2024-04-27,CUST1469,Priya,South,Chennai,Grocery,Biscuits,8,42090,0.12,296313.6,244888.08,51425.52,Naveen
349,2023-03-27,CUST1232,Meena,West,Bangalore,Electronics,Tablet,5,44884,0.13,195245.4,146395.34,48850.06,Suresh
350,2023-12-02,CUST1235,Bhuvana,West,Kolkata,Electronics,Laptop,1,33691,0.01,33354.09,25941.31,7412.78,Manoj
351,2024-08-06,CUST1298,Karthik,North,Delhi,Sports,Football,9,25907,0.07,216841.59,153326.36,63515.23,Rekha
352,2024-08-14,CUST1205,Saranya,South,Delhi,Furniture,Chair,10,7118,0.09,64773.8,53273.42,11500.38,Kavitha
353,2024-05-18,CUST1009,Karthik,North,Bangalore,Furniture,Bed,1,33261,0.08,30600.12,26334.24,4265.88,Manoj
354,2024-02-16,CUST1188,Ramesh,North,Pune,Sports,Cricket Bat,6,16587,0.14,85588.92,71067.89,14521.03,Naveen
355,2023-11-15,CUST1376,Arul,North,Kolkata,Sports,Football,7,24189,0.12,149004.24,133812.8,15191.44,Deepa
356,2024-11-28,CUST1357,Arul,North,Mumbai,Grocery,Snacks Pack,10,23790,0.1,214110.0,163410.42,50699.58,Suresh
357,2024-04-23,CUST1218,Meena,South,Mumbai,Sports,Tennis Racket,7,2010,0.11,12522.3,9890.35,2631.95,Naveen
358,2024-04-03,CUST1272,Kiran,East,Coimbatore,Sports,Football,4,2268,0.09,8255.52,6294.32,1961.2,Arjun
359,2023-03-13,CUST1199,Kiran,North,Chennai,Grocery,Biscuits,10,50731,0.04,487017.6,371347.78,115669.82,Kavitha
360,2024-08-02,CUST1108,Arul,North,Bangalore,Grocery,Rice Bag,2,33079,0.06,62188.52,54669.19,7519.33,Naveen
361,2024-06-27,CUST1108,Arul,South,Mumbai,Furniture,Sofa,7,22866,0.06,150458.28,120882.7,29575.58,Rekha
362,2024-03-22,CUST1071,Anitha,East,Bangalore,Furniture,Chair,10,23940,0.05,227430.0,159641.42,67788.58,Arjun
363,2023-05-05,CUST1265,Suresh,North,Mumbai,Electronics,Laptop,3,57854,0.14,149263.32,119030.93,30232.39,Arjun
364,2024-02-02,CUST1355,Kiran,West,Mumbai,Electronics,Smartwatch,7,49059,0.12,302203.44,266165.45,36037.99,Naveen
365,2024-02-13,CUST1231,Suresh,East,Pune,Clothing,Dress,4,21860,0.03,84816.8,75197.27,9619.53,Deepa
366,2023-09-05,CUST1364,Bhuvana,West,Coimbatore,Electronics,Tablet,3,53741,0.07,149937.39,120443.61,29493.78,Rekha
367,2024-05-07,CUST1080,Divya,North,Hyderabad,Clothing,Jeans,3,24990,0.12,65973.6,50485.28,15488.32,Arjun
368,2024-02-22,CUST1075,Karthik,East,Delhi,Grocery,Biscuits,3,23661,0.06,66724.02,47634.15,19089.87,Naveen
369,2024-12-16,CUST1410,Priya,South,Mumbai,Clothing,Jeans,5,6550,0.1,29475.0,23809.74,5665.26,Rekha
370,2024-04-09,CUST1276,Ramesh,North,Hyderabad,Electronics,Laptop,8,50671,0.05,385099.6,298902.06,86197.54,Kavitha
371,2023-06-13,CUST1267,Vimal,East,Mumbai,Sports,Cricket Bat,8,51232,0.13,356574.72,318756.05,37818.67,Rekha
372,2023-03-06,CUST1420,Meena,East,Bangalore,Clothing,T-Shirt,4,43382,0.07,161381.04,119718.33,41662.71,Suresh
373,2023-07-31,CUST1263,Vimal,West,Pune,Sports,Dumbbells,6,26191,0.13,136717.02,102979.5,33737.52,Rekha
374,2023-05-04,CUST1495,Suresh,West,Coimbatore,Sports,Tennis Racket,1,5286,0.02,5180.28,3882.14,1298.14,Deepa
375,2023-12-14,CUST1271,Anitha,South,Mumbai,Grocery,Rice Bag,10,10372,0.04,99571.2,86466.77,13104.43,Deepa
376,2023-01-04,CUST1192,Anitha,East,Kolkata,Sports,Yoga Mat,3,16703,0.08,46100.28,37702.71,8397.57,Manoj
377,2024-12-08,CUST1163,Suresh,West,Pune,Grocery,Snacks Pack,6,39376,0.14,203180.16,156690.66,46489.5,Manoj
378,2023-09-23,CUST1153,Vijay,West,Bangalore,Electronics,Laptop,4,23763,0.11,84596.28,68413.1,16183.18,Arjun
379,2023-12-03,CUST1065,Bhuvana,North,Mumbai,Furniture,Bed,10,13852,0.02,135749.6,113844.83,21904.77,Suresh
380,2023-08-09,CUST1318,Priya,West,Bangalore,Furniture,Cupboard,9,58250,0.08,482310.0,419265.37,63044.63,Rekha
381,2023-10-19,CUST1328,Anitha,West,Coimbatore,Furniture,Sofa,7,58979,0.12,363310.64,298009.65,65300.99,Arjun
382,2024-02-11,CUST1108,Vijay,North,Chennai,Sports,Football,1,50483,0.02,49473.34,43033.77,6439.57,Naveen
383,2024-12-18,CUST1118,Suresh,South,Mumbai,Clothing,Dress,1,57001,0.14,49020.86,37736.94,11283.92,Kavitha
384,2023-04-05,CUST1213,Karthik,South,Mumbai,Clothing,Dress,2,38796,0.14,66729.12,47647.32,19081.8,Kavitha
385,2024-10-08,CUST1021,Ramesh,South,Pune,Grocery,Rice Bag,4,25819,0.05,98112.2,87801.1,10311.1,Manoj
386,2024-05-10,CUST1453,Arul,East,Bangalore,Electronics,Smartwatch,7,1300,0.14,7826.0,6774.27,1051.73,Rekha
387,2023-04-21,CUST1051,Priya,East,Kolkata,Furniture,Bed,8,7951,0.04,61063.68,51489.0,9574.68,Suresh
388,2023-09-28,CUST1017,Meena,South,Pune,Sports,Dumbbells,2,1553,0.04,2981.76,2482.42,499.34,Suresh
389,2024-05-26,CUST1037,Bhuvana,West,Kolkata,Furniture,Sofa,5,26446,0.07,122973.9,106147.24,16826.66,Rekha
390,2023-11-05,CUST1370,Anitha,East,Delhi,Grocery,Soft Drink,2,34227,0.11,60924.06,48491.54,12432.52,Suresh
391,2023-05-17,CUST1239,Saranya,North,Kolkata,Electronics,Headphones,7,57300,0.09,365001.0,294792.36,70208.64,Kavitha
392,2024-04-27,CUST1367,Ramesh,North,Chennai,Clothing,Jacket,6,39582,0.1,213742.8,184426.05,29316.75,Rekha
393,2023-03-04,CUST1475,Ramya,East,Kolkata,Electronics,Tablet,6,26241,0.14,135403.56,112218.95,23184.61,Suresh
394,2023-10-31,CUST1157,Vijay,West,Chennai,Clothing,T-Shirt,7,37431,0.12,230574.96,176788.18,53786.78,Naveen
395,2024-11-16,CUST1430,Ravi,East,Mumbai,Electronics,Laptop,9,10676,0.02,94162.32,77647.89,16514.43,Arjun
396,2024-02-04,CUST1047,Vimal,South,Bangalore,Furniture,Sofa,2,40659,0.1,73186.2,54599.66,18586.54,Arjun
397,2024-10-05,CUST1246,Meena,East,Delhi,Grocery,Snacks Pack,6,45690,0.11,243984.6,204908.92,39075.68,Arjun
398,2023-12-31,CUST1484,Arul,East,Hyderabad,Clothing,Jeans,3,34834,0.12,91961.76,79924.44,12037.32,Deepa
399,2024-12-13,CUST1284,Vijay,South,Bangalore,Grocery,Snacks Pack,2,7620,0.1,13716.0,12237.14,1478.86,Naveen
400,2024-08-07,CUST1449,Ramesh,East,Hyderabad,Electronics,Laptop,6,54431,0.13,284129.82,249669.6,34460.22,Kavitha
401,2023-07-30,CUST1266,Saranya,North,Pune,Furniture,Cupboard,2,5330,0.06,10020.4,7336.34,2684.06,Kavitha
402,2024-06-29,CUST1446,Bhuvana,North,Mumbai,Electronics,Headphones,7,57456,0.08,370016.64,262025.59,107991.05,Deepa
403,2024-12-05,CUST1093,Ramya,East,Kolkata,Electronics,Mobile,10,31601,0.15,268608.5,200540.86,68067.64,Deepa
404,2023-06-30,CUST1362,Ramesh,West,Bangalore,Clothing,Shirt,10,27804,0.02,272479.2,239864.29,32614.91,Suresh
405,2023-01-21,CUST1323,Karthik,South,Kolkata,Electronics,Headphones,4,22089,0.02,86588.88,61929.15,24659.73,Suresh
406,2023-10-17,CUST1486,Vimal,South,Coimbatore,Electronics,Tablet,8,27448,0.04,210800.64,148825.17,61975.47,Kavitha
407,2024-04-03,CUST1473,Ramya,East,Hyderabad,Electronics,Tablet,7,53834,0.01,373069.62,290039.64,83029.98,Rekha
408,2023-02-14,CUST1277,Priya,East,Pune,Sports,Cricket Bat,7,23184,0.14,139567.68,123583.22,15984.46,Suresh
409,2023-11-26,CUST1410,Divya,South,Bangalore,Grocery,Biscuits,1,25951,0.15,22058.35,19527.42,2530.93,Naveen
410,2023-01-22,CUST1221,Saranya,West,Chennai,Grocery,Cooking Oil,5,2108,0.13,9169.8,8158.44,1011.36,Kavitha
411,2023-01-30,CUST1241,Ravi,West,Kolkata,Grocery,Biscuits,7,6611,0.1,41649.3,36652.31,4996.99,Rekha
